,Tweet index,Label,Tweet text,split,premise,hyp,label
2853,2857,0, EBOLA|BUT GREED AKA BADMIND KILLS EASILY AND QUICKQUICK http://t.co/qs6Ij3pBmS,train,Alize tweeted: ' EBOLA|BUT GREED AKA BADMIND KILLS EASILY AND QUICKQUICK http://t.co/qs6Ij3pBmS',Alize was ironic,False
2854,2858,1,tramp shit #youoweme #follow  http://t.co/i0TxDIPTwA,train,Sebastian tweeted: 'tramp shit #youoweme #follow  http://t.co/i0TxDIPTwA',Sebastian was ironic,True
2855,2859,1,@EmWatson: Thank you @ELLEUK for having me on the cover of the Feminism issue. My favourite magazine cover ever. LorraineELLE X ,train,John tweeted: '@EmWatson: Thank you @ELLEUK for having me on the cover of the Feminism issue. My favourite magazine cover ever. LorraineELLE X ',John was ironic,True
2856,2860,0,A #Sagittarius will always chase what they want until they get it..|#keepgoing http://t.co/7vV4kwchRj,train,Owen tweeted: 'A #Sagittarius will always chase what they want until they get it..|#keepgoing http://t.co/7vV4kwchRj',Owen was ironic,False
2857,2861,0,Was pretty windy at the summit. Memphis loves the floppity ears while he watches the raptors soar #getoutside #yyj http://t.co/nQmIihtlll,train,Tabitha tweeted: 'Was pretty windy at the summit. Memphis loves the floppity ears while he watches the raptors soar #getoutside #yyj http://t.co/nQmIihtlll',Tabitha was ironic,False
2858,2862,0,"I need to get up, but Sasha is way too cute!",train,"Evangeline tweeted: 'I need to get up, but Sasha is way too cute!'",Evangeline was ironic,False
2859,2863,0,I fucked them really badly :face_with_tears_of_joy::face_with_tears_of_joy::face_with_tears_of_joy:|#AdvancedWarfare http://t.co/FKJaZVk943,train,Krew tweeted: 'I fucked them really badly :face_with_tears_of_joy::face_with_tears_of_joy::face_with_tears_of_joy:|#AdvancedWarfare http://t.co/FKJaZVk943',Krew was ironic,False
2860,2864,1,#NYPD  :worried_face::confused_face::crying_face::sleepy_face::disappointed_face: not cute #NYPDMutiny I am sure the citizens feel real safe  you showed us who you are.,train,Maison tweeted: '#NYPD  :worried_face::confused_face::crying_face::sleepy_face::disappointed_face: not cute #NYPDMutiny I am sure the citizens feel real safe  you showed us who you are.',Maison was ironic,True
2861,2865,0,So @annabelluxford was on the pull on our spin today  interested #oops http://t.co/qGuZhHTXA4,train,Richard tweeted: 'So @annabelluxford was on the pull on our spin today  interested #oops http://t.co/qGuZhHTXA4',Richard was ironic,False
2862,2866,0,Harry's literally such a good person it hurts my heart BYE #InternationalHarryStylesDay,train,Halle tweeted: 'Harry's literally such a good person it hurts my heart BYE #InternationalHarryStylesDay',Halle was ironic,False
2863,2867,0,"@ohmaddiie: @SooFunnyPost: do you ever wonder http://t.co/x7RBgH13ZK"":person_raising_both_hands_in_celebration::person_raising_both_hands_in_celebration:""this is some shit you would think of @juiccyy_j :face_with_tears_of_joy:",train,"Jaclyn tweeted: '@ohmaddiie: @SooFunnyPost: do you ever wonder http://t.co/x7RBgH13ZK"":person_raising_both_hands_in_celebration::person_raising_both_hands_in_celebration:""this is some shit you would think of @juiccyy_j :face_with_tears_of_joy:'",Jaclyn was ironic,False
2864,2868,0,What normal people see vs. what I see @HaleyDinkel http://t.co/1TY3hEMkW1,train,Isaiah tweeted: 'What normal people see vs. what I see @HaleyDinkel http://t.co/1TY3hEMkW1',Isaiah was ironic,False
2865,2869,0,"@erinava as long as it's for taste purposes, that works for me. Are there any meats you like?",train,"Luciana tweeted: '@erinava as long as it's for taste purposes, that works for me. Are there any meats you like?'",Luciana was ironic,False
2866,2870,0,These guys are just amazing #gottalisten @cindybm2 The Allman Brothers Band - Stormy Monday ( At Fil...: http://t.co/GCaqwt2A50,train,Jordyn tweeted: 'These guys are just amazing #gottalisten @cindybm2 The Allman Brothers Band - Stormy Monday ( At Fil...: http://t.co/GCaqwt2A50',Jordyn was ironic,False
2867,2871,0, #Bra #Fitting #Guide #How #diy #crafts|Please RT: http://t.co/aw58siFjFF http://t.co/ZwX1w60mIU,train,Noah tweeted: ' #Bra #Fitting #Guide #How #diy #crafts|Please RT: http://t.co/aw58siFjFF http://t.co/ZwX1w60mIU',Noah was ironic,False
2868,2872,1,Parking meter obviously forgot to get its own parking ticket.  http://t.co/fa0ypoYOSx,train,Collin tweeted: 'Parking meter obviously forgot to get its own parking ticket.  http://t.co/fa0ypoYOSx',Collin was ironic,True
2869,2873,0,"But hey, 1 study guide for chemistry down 5 to go",train,"Ioannis tweeted: 'But hey, 1 study guide for chemistry down 5 to go'",Ioannis was ironic,False
2870,2874,0,Grace: this is my barf bag.|Me: why do you have a barf bag? |Grace: because sometimes when i see people i feel like vomiting.,train,Dakota tweeted: 'Grace: this is my barf bag.|Me: why do you have a barf bag? |Grace: because sometimes when i see people i feel like vomiting.',Dakota was ironic,False
2871,2875,0,@HeatherVHanson Oh funny. I saw that crowd! We were just there for dinner.,train,Derek tweeted: '@HeatherVHanson Oh funny. I saw that crowd! We were just there for dinner.',Derek was ironic,False
2872,2876,0,review ,train,Scott tweeted: 'review ',Scott was ironic,False
2873,2877,1,@TawnyaCSmith sounds like soooo much fun! ,train,Jayden tweeted: '@TawnyaCSmith sounds like soooo much fun! ',Jayden was ironic,True
2874,2878,1,@dawnlawsonaz Here's a list. Lots of great choices to help #Coyotes win a cup next year.  http://t.co/iERZ24GyWS,train,Miia tweeted: '@dawnlawsonaz Here's a list. Lots of great choices to help #Coyotes win a cup next year.  http://t.co/iERZ24GyWS',Miia was ironic,True
2875,2879,1,#NBA players #NY support protests of #police killings/sure #money donations for #college WB coming   http://t.co/WothDOXXeM,train,Skylah tweeted: '#NBA players #NY support protests of #police killings/sure #money donations for #college WB coming   http://t.co/WothDOXXeM',Skylah was ironic,True
2876,2880,0,@sommelierkeith hope you had a nice Xmas babes X,train,Kiana tweeted: '@sommelierkeith hope you had a nice Xmas babes X',Kiana was ironic,False
2877,2881,0,Love hanging out with my dad,train,Steele tweeted: 'Love hanging out with my dad',Steele was ironic,False
2878,2882,0,@alyssaanicoleL this Friday  lit,train,Noah tweeted: '@alyssaanicoleL this Friday  lit',Noah was ironic,False
2879,2883,0,Looking forward to new year :D,train,Oliver tweeted: 'Looking forward to new year :D',Oliver was ironic,False
2880,2884,1,you're so sweet ,train,Keyla tweeted: 'you're so sweet ',Keyla was ironic,True
2881,2885,0,"@srossi72 @RFerdenzi I wish son. like I said, twitter, wit on twitter and the magic of photos that are  3D = smoke and mirrors effect.",train,"Lucien tweeted: '@srossi72 @RFerdenzi I wish son. like I said, twitter, wit on twitter and the magic of photos that are  3D = smoke and mirrors effect.'",Lucien was ironic,False
2882,2886,1,@AdamRubinESPN # SHOCKING ,train,Roland tweeted: '@AdamRubinESPN # SHOCKING ',Roland was ironic,True
2883,2887,0,Check out my latest blog post on MyFairDaily: Pins That Really Work!!! http://t.co/6e4lh0Wjjj #lbloggers #lifestyle #pinterest #triedandtrue,train,Cecelia tweeted: 'Check out my latest blog post on MyFairDaily: Pins That Really Work!!! http://t.co/6e4lh0Wjjj #lbloggers #lifestyle #pinterest #triedandtrue',Cecelia was ironic,False
2884,2888,0,I'm not going to survive today w/o breaking down in tears at least twice and possibly passing out. All nighter @the library was a bad idea.,train,Menachem tweeted: 'I'm not going to survive today w/o breaking down in tears at least twice and possibly passing out. All nighter @the library was a bad idea.',Menachem was ironic,False
2885,2889,0, much!!,train,Mercy tweeted: ' much!!',Mercy was ironic,False
2886,2890,1,@CamInman @BeeJayCee02 we all know how well we did under Erickson. ,train,Jayden tweeted: '@CamInman @BeeJayCee02 we all know how well we did under Erickson. ',Jayden was ironic,True
2887,2891,1,I give people a break 2 say that without my supporting cast that none of my works would of made it is tosh. Did nobody get #Extras ,train,Kaliyah tweeted: 'I give people a break 2 say that without my supporting cast that none of my works would of made it is tosh. Did nobody get #Extras ',Kaliyah was ironic,True
2888,2892,0,Lord have mercy on us. The world's most powerful nation is ruled by two families. #Bush #Clinton #wasps #elxn2016 http://t.co/32ao1G9H5V,train,Aidan tweeted: 'Lord have mercy on us. The world's most powerful nation is ruled by two families. #Bush #Clinton #wasps #elxn2016 http://t.co/32ao1G9H5V',Aidan was ironic,False
2889,2893,1,@davidvitty to watch re blues? Chelsea's of course ,train,Gaberial tweeted: '@davidvitty to watch re blues? Chelsea's of course ',Gaberial was ironic,True
2890,2894,0,This gone be some fire ! :fire:Jan 24th #getlifted http://t.co/X9ZJ0unHzl,train,Lena tweeted: 'This gone be some fire ! :fire:Jan 24th #getlifted http://t.co/X9ZJ0unHzl',Lena was ironic,False
2891,2895,1,Happy Monday all!  #pbloggers #mbloggers,train,Alaina tweeted: 'Happy Monday all!  #pbloggers #mbloggers',Alaina was ironic,True
2892,2896,0,#notcies #eu Foreign Affairs Committee MEPs to discuss Lebanon with prime minister http://t.co/vO8qmlP1Gv,train,Rashad tweeted: '#notcies #eu Foreign Affairs Committee MEPs to discuss Lebanon with prime minister http://t.co/vO8qmlP1Gv',Rashad was ironic,False
2893,2897,1,I love how sometimes I am skipped over so the greeting replies are just towards Odin but not me. ,train,Enzo tweeted: 'I love how sometimes I am skipped over so the greeting replies are just towards Odin but not me. ',Enzo was ironic,True
2894,2898,1,Try to ring @heatherbeech about a plumbing issue. Her phone goes off upstairs with Super Mario theme tune  #retrogaming,train,Adrian tweeted: 'Try to ring @heatherbeech about a plumbing issue. Her phone goes off upstairs with Super Mario theme tune  #retrogaming',Adrian was ironic,True
2895,2899,1,.@CelticOwlWisdom Alert the media! Some guy on twitter has un-cited proof that evolution is wrong! Let's get his Nobel prize ready! ,train,Kaden tweeted: '.@CelticOwlWisdom Alert the media! Some guy on twitter has un-cited proof that evolution is wrong! Let's get his Nobel prize ready! ',Kaden was ironic,True
2896,2900,0,Chasing my dog though the house  fun,train,Jordan tweeted: 'Chasing my dog though the house  fun',Jordan was ironic,False
2897,2901,0,SmartPhone APP PAYS you!|see- http://t.co/Q2WB7riAvK||#Sprint #Verizon #folloback #tcot|Go 2: https://t.co/cpJZkEgNe7 http://t.co/pbleX7OWEX,train,Caleb tweeted: 'SmartPhone APP PAYS you!|see- http://t.co/Q2WB7riAvK||#Sprint #Verizon #folloback #tcot|Go 2: https://t.co/cpJZkEgNe7 http://t.co/pbleX7OWEX',Caleb was ironic,False
2898,2902,1,Too bad her cube doesn't have a door. - @NickEppley ||#bestcoworkersever  @AndyHawbaker,train,Wyatt tweeted: 'Too bad her cube doesn't have a door. - @NickEppley ||#bestcoworkersever  @AndyHawbaker',Wyatt was ironic,True
2899,2903,1,@CryptoDabbler @CoinMKTCap @CoinTelegraph you talk about biased behavior. go read some of the paid articles about paycoin. ,train,Colton tweeted: '@CryptoDabbler @CoinMKTCap @CoinTelegraph you talk about biased behavior. go read some of the paid articles about paycoin. ',Colton was ironic,True
2900,2904,1,Execute commands the beginning of a job but it is used to end a person's life Now that's ,train,Claire tweeted: 'Execute commands the beginning of a job but it is used to end a person's life Now that's ',Claire was ironic,True
2901,2905,0,@Pret hmmm interesting 'jury's out' but edging towards the right side of 'favourable' !! #hopethathelps,train,Peyton tweeted: '@Pret hmmm interesting 'jury's out' but edging towards the right side of 'favourable' !! #hopethathelps',Peyton was ironic,False
2902,2906,1,"What a lovely morning, #Delhi government bans #Uber - looks like rape will stop in Delhi now  #aretheyserious",train,"Gerrell tweeted: 'What a lovely morning, #Delhi government bans #Uber - looks like rape will stop in Delhi now  #aretheyserious'",Gerrell was ironic,True
2903,2907,1,Well @grantolding I watched'Making of' clip about Drive Rescored. Now I see how easily composers do it!  http://t.co/GkcYRuLCpM #,train,Derek tweeted: 'Well @grantolding I watched'Making of' clip about Drive Rescored. Now I see how easily composers do it!  http://t.co/GkcYRuLCpM #',Derek was ironic,True
2904,2908,0,I'm not staring at your boobs hun..I'm looking at your heart #relax,train,Karmelo tweeted: 'I'm not staring at your boobs hun..I'm looking at your heart #relax',Karmelo was ironic,False
2905,2909,0,Fun fact: I have a color guard rifle named Stitch after I got stitches from it plus Stitch is my fav!,train,Alayna tweeted: 'Fun fact: I have a color guard rifle named Stitch after I got stitches from it plus Stitch is my fav!',Alayna was ironic,False
2906,2910,0,@crazyshikoh yes :thumbs_up_sign: the taste .. The slight aroma of the tea :smiling_face_with_heart-shaped_eyes:,train,Olive tweeted: '@crazyshikoh yes :thumbs_up_sign: the taste .. The slight aroma of the tea :smiling_face_with_heart-shaped_eyes:',Olive was ironic,False
2907,2911,0,"@enigmaniac1 amen, bless you Huda, means a lot. You too.",train,"Oliver tweeted: '@enigmaniac1 amen, bless you Huda, means a lot. You too.'",Oliver was ironic,False
2908,2912,1,@sunayas @HC_Men Hey maybe you can reach the scoreboards and fix their latest issues ,train,Pearl tweeted: '@sunayas @HC_Men Hey maybe you can reach the scoreboards and fix their latest issues ',Pearl was ironic,True
2909,2913,0,Just a had a Bruce Springsteen flashback. *shudder* @HeyAmie @GirlFromThe216 @lexus1scott @masongoodman @Case4Cleveland,train,Josephine tweeted: 'Just a had a Bruce Springsteen flashback. *shudder* @HeyAmie @GirlFromThe216 @lexus1scott @masongoodman @Case4Cleveland',Josephine was ironic,False
2910,2914,1,"#Twitter pushes people to read, while #Facebook pushes people to breed.|#TrueFact ",train,"Sawyer tweeted: '#Twitter pushes people to read, while #Facebook pushes people to breed.|#TrueFact '",Sawyer was ironic,True
2911,2915,0,Thirst will make you settle for a grenade bruh,train,Ethan tweeted: 'Thirst will make you settle for a grenade bruh',Ethan was ironic,False
2912,2916,1,Throwing up on Christmas morning is my ideal way of spending it. ,train,Ashton tweeted: 'Throwing up on Christmas morning is my ideal way of spending it. ',Ashton was ironic,True
